,gene,gencodeId,tissue,age,gender,TPMs
0,NFKB2,ENSG00000077150.18,Brain_Cerebellum,20-29,male,"[3.215, 1.394, 5.48, 2.406, 7.364]"
1,NFKB2,ENSG00000077150.18,Brain_Cerebellum,20-29,female,"[2.908, 2.88]"
2,NFKB2,ENSG00000077150.18,Brain_Cerebellum,30-39,male,"[2.23, 5.206, 3.858, 2.578, 4.512, 4.388, 2.23]"
3,NFKB2,ENSG00000077150.18,Brain_Cerebellum,30-39,female,"[2.689, 2.777, 2.734]"
4,NFKB2,ENSG00000077150.18,Brain_Cerebellum,40-49,male,"[3.342, 4.334, 2.919, 3.275, 2.212, 1.713, 3.455, 7.105, 2.41, 2.781, 5.508, 2.895, 2.373, 1.906, 2.929, 1.999]"
5,NFKB2,ENSG00000077150.18,Brain_Cerebellum,40-49,female,"[2.496, 1.713, 5.646, 3.455, 4.459, 4.475, 4.258, 1.841, 5.983]"
6,NFKB2,ENSG00000077150.18,Brain_Cerebellum,50-59,male,"[2.96, 6.785, 2.442, 2.309, 1.319, 4.63, 2.445, 1.747, 2.894, 2.492, 2.051, 2.902, 2.362, 2.625, 9.274, 1.951, 1.632, 1.632, 3.062, 1.829, 2.955, 2.02, 1.921, 3.561, 2.009, 3.578, 1.481, 3.089, 2.583, 1.713, 4.752, 2.832, 2.292, 2.093, 8.158, 3.0, 3.337, 2.147, 2.987, 2.095, 2.584, 2.234, 1.419, 13.81, 2.967, 2.364, 2.476, 1.632, 1.632, 1.856, 2.17, 1.759, 1.817, 1.856, 2.199, 1.466, 2.762, 3.665, 2.365, 3.397, 2.969, 2.686, 1.715, 8.393, 3.844]"
7,NFKB2,ENSG00000077150.18,Brain_Cerebellum,50-59,female,"[2.329, 1.713, 13.13, 2.234, 2.451, 1.792, 2.807, 2.199, 3.37, 2.211, 2.563, 2.955, 2.729, 7.653, 9.698, 10.66, 1.598]"
8,NFKB2,ENSG00000077150.18,Brain_Cerebellum,60-69,male,"[3.288, 2.506, 3.264, 2.318, 3.585, 2.52, 1.824, 7.591, 2.438, 2.23, 2.664, 2.531, 2.836, 4.142, 2.032, 2.493, 4.874, 2.658, 4.712, 2.764, 7.85, 2.311, 5.629, 3.026, 2.554, 3.075, 2.955, 3.021, 2.046, 3.733, 1.813, 2.225, 2.058, 5.738, 7.181, 1.774, 2.605, 8.321, 2.525, 4.936, 1.787, 2.021, 3.336, 2.314, 1.553, 2.765, 4.805, 1.758, 3.614, 2.127, 2.594, 6.717, 1.437, 1.923, 18.29, 4.551, 2.117, 3.455, 2.234, 1.985, 3.187, 3.871, 2.197, 2.111, 2.091, 6.885, 2.471, 1.856, 3.106, 2.75, 2.75, 1.856, 2.556, 2.128, 2.199, 3.493, 3.923, 3.924, 3.924, 4.969, 3.514, 2.262, 2.23, 4.471]"
9,NFKB2,ENSG00000077150.18,Brain_Cerebellum,60-69,female,"[3.094, 3.917, 4.857, 4.925, 2.408, 4.004, 3.368, 2.59, 2.79, 2.528, 1.352, 2.234, 3.455, 3.14, 4.133, 2.75, 2.75, 3.924, 3.924, 2.907, 2.199, 6.783, 2.715, 2.401, 2.05, 1.896, 4.065, 6.61, 2.452, 3.513, 2.743, 2.266, 2.738, 2.739, 3.64, 1.957, 2.955, 4.602, 14.29, 2.933, 3.363]"
10,NFKB2,ENSG00000077150.18,Brain_Cerebellum,70-79,male,"[2.746, 3.135, 1.71, 2.449, 9.987, 3.902, 4.842, 3.095, 4.189, 8.022]"
11,NFKB2,ENSG00000077150.18,Brain_Cerebellum,70-79,female,"[3.346, 2.6]"
