,gene,gencodeId,tissue,age,gender,TPMs
0,MAPK9,ENSG00000050748.17,Liver,20-29,male,"[7.596, 5.849, 9.502, 5.594]"
1,MAPK9,ENSG00000050748.17,Liver,20-29,female,"[4.188, 5.92, 5.022, 5.022]"
2,MAPK9,ENSG00000050748.17,Liver,30-39,male,"[7.015, 2.905, 6.908, 5.198, 6.868, 6.865, 5.091, 5.429, 3.798, 1.53, 6.36, 7.453, 4.384, 5.26]"
3,MAPK9,ENSG00000050748.17,Liver,30-39,female,"[8.16, 5.766, 7.175]"
4,MAPK9,ENSG00000050748.17,Liver,40-49,male,"[7.133, 6.363, 5.77, 5.119, 6.628, 4.914, 5.337, 5.605, 3.878, 4.132, 6.112, 3.456, 3.274, 5.623, 4.987, 3.8, 6.892, 5.579, 4.265, 4.823, 9.088, 4.688, 6.481, 5.983, 6.892, 9.129]"
5,MAPK9,ENSG00000050748.17,Liver,40-49,female,"[7.404, 5.042, 5.653, 6.536, 5.193, 5.794, 5.72, 5.279, 5.487, 9.179, 5.77]"
6,MAPK9,ENSG00000050748.17,Liver,50-59,male,"[5.156, 4.306, 5.703, 5.825, 3.999, 5.314, 2.933, 5.371, 5.002, 9.708, 5.076, 1.92, 6.131, 3.212, 4.144, 4.126, 5.483, 6.358, 5.51, 3.397, 5.811, 5.855, 4.966, 4.204, 10.48, 4.438, 3.982, 5.218, 5.711, 5.202, 2.629, 5.006, 5.006, 5.353, 5.898, 4.505, 7.071, 4.144, 5.259, 6.296, 5.907, 5.183, 5.564, 3.859, 7.105, 5.243, 5.679, 5.052, 4.652, 4.782, 6.451, 6.892, 6.752, 4.06, 3.261, 9.031, 5.006, 5.006, 4.501, 3.411, 3.709, 5.919, 6.892, 5.471]"
7,MAPK9,ENSG00000050748.17,Liver,50-59,female,"[5.274, 9.852, 5.209, 8.617, 7.844, 7.913, 5.734, 7.118, 3.124, 5.486, 9.21, 6.77, 6.77, 6.52, 7.139, 8.122, 6.611, 9.936, 4.967, 5.541, 7.014, 6.77, 6.77, 3.287, 5.259, 6.067]"
8,MAPK9,ENSG00000050748.17,Liver,60-69,male,"[4.599, 4.397, 7.47, 3.738, 6.484, 5.025, 5.27, 5.092, 1.555, 4.566, 6.922, 5.629, 4.971, 6.836, 4.93, 7.73, 4.144, 3.749, 4.389, 4.681, 5.168, 5.77, 3.743, 6.427, 7.605, 6.631, 7.002, 6.975, 5.542, 5.328, 6.197, 6.036, 4.01, 5.373, 4.036, 4.479, 4.765, 4.983, 3.927, 4.144, 4.605, 5.259, 6.577, 5.643, 4.089, 4.241, 7.022, 3.88, 3.714, 9.381, 6.984, 5.863, 7.263, 4.167, 6.458, 4.317, 5.161, 5.166]"
9,MAPK9,ENSG00000050748.17,Liver,60-69,female,"[4.616, 5.307, 5.293, 5.164, 4.89, 4.408, 3.688, 6.766, 4.867, 6.042, 5.082, 5.106, 6.097, 5.043, 8.208, 4.523, 5.263, 5.022, 6.498, 6.606, 5.77, 6.75, 5.022, 6.544, 5.259]"
10,MAPK9,ENSG00000050748.17,Liver,70-79,male,"[6.079, 8.718, 7.429]"
11,MAPK9,ENSG00000050748.17,Liver,70-79,female,"[6.721, 5.978]"
