,gene,gencodeId,tissue,age,gender,TPMs
0,TP63,ENSG00000073282.12,Brain_Frontal_Cortex_BA9,20-29,male,"[0.09702, 0.05754, 0.05476, 0.01264]"
1,TP63,ENSG00000073282.12,Brain_Frontal_Cortex_BA9,20-29,female,[0.01677]
2,TP63,ENSG00000073282.12,Brain_Frontal_Cortex_BA9,30-39,male,"[0.1136, 0.1136, 0.02131]"
3,TP63,ENSG00000073282.12,Brain_Frontal_Cortex_BA9,30-39,female,"[0.152, 0.03558]"
4,TP63,ENSG00000073282.12,Brain_Frontal_Cortex_BA9,40-49,male,"[0.09182, 0.03903, 0.03903, 0.03683, 0.0932, 0.04451, 0.057, 0.343, 0.02819, 0.09412, 0.1251, 0.1083]"
5,TP63,ENSG00000073282.12,Brain_Frontal_Cortex_BA9,40-49,female,"[0.08369, 0.05495, 0.05316, 0.00903, 0.08975, 0.07108]"
6,TP63,ENSG00000073282.12,Brain_Frontal_Cortex_BA9,50-59,male,"[0.03543, 0.2626, 0.05493, 0.06466, 0.09192, 0.1089, 0.0794, 0.1176, 0.05544, 0.1145, 0.01288, 0.1054, 0.1344, 0.1386, 0.1659, 0.06178, 0.06221, 0.08882, 0.07215, 0.08204, 0.08626, 0.1533, 0.0913, 0.01306, 0.1136, 0.1136, 0.01212, 0.07302, 0.03279, 0.02308, 0.02138, 0.02784, 0.07845, 0.1001, 0.02739, 0.02825, 0.1287, 0.03123, 0.07984, 0.05984, 0.03927, 0.1142, 0.1104, 0.08587, 0.1598, 0.1497, 0.0912, 0.0601]"
7,TP63,ENSG00000073282.12,Brain_Frontal_Cortex_BA9,50-59,female,"[0.0913, 0.1135, 0.06939, 0.2216, 0.04434, 0.03311, 0.08818, 0.1511, 0.2398, 0.07939, 0.09239, 0.05814, 0.07525, 0.3194, 0.1103, 0.1007, 0.09339]"
8,TP63,ENSG00000073282.12,Brain_Frontal_Cortex_BA9,60-69,male,"[0.03673, 0.02943, 0.08922, 0.263, 0.1246, 0.08632, 0.07789, 0.07468, 0.06124, 0.07488, 0.04057, 0.0272, 0.09024, 0.08606, 0.04267, 0.1651, 0.09803, 0.01784, 0.05934, 0.08544, 0.02569, 0.02838, 0.1065, 0.0149, 0.07071, 0.04882, 0.03838, 0.03841, 0.0913, 0.07747, 0.07708, 0.1397, 0.1159, 0.3113, 0.08736, 0.1802, 0.03903, 0.1307, 0.05666, 0.08172, 0.06914, 0.1301, 0.08758, 0.07495, 0.04558, 0.9068, 0.05576, 0.02293, 0.05681, 0.03613, 0.08309, 0.04079, 0.03903, 0.09538, 0.1003, 0.06175, 0.04598, 0.02315, 0.03833, 0.06719, 0.0907, 0.07535, 0.04062, 0.03845, 0.1182, 0.06297, 0.04379, 0.01457, 0.139, 0.1584, 0.06277, 0.1283, 0.1109, 0.06961, 0.04076, 0.06997, 0.09652, 0.1282, 0.03905, 0.04555, 0.0923]"
9,TP63,ENSG00000073282.12,Brain_Frontal_Cortex_BA9,60-69,female,"[0.05857, 0.05088, 0.04976, 0.0913, 0.2196, 0.09162, 0.0728, 0.07782, 0.04131, 0.09026, 0.06387, 0.0753, 0.07561, 0.1579, 0.03936, 0.1796, 0.05288, 0.05667, 0.0556, 0.05762, 0.1325, 0.2805, 0.06006, 0.3456, 0.08543, 0.06015, 0.2209, 0.06165, 0.1144]"
10,TP63,ENSG00000073282.12,Brain_Frontal_Cortex_BA9,70-79,male,"[0.01365, 0.04448, 0.03151, 0.08858, 0.07922, 0.1123, 0.03376, 0.07596, 0.06906, 0.07291]"
11,TP63,ENSG00000073282.12,Brain_Frontal_Cortex_BA9,70-79,female,"[0.04235, 0.08495]"
