,gene,gencodeId,tissue,age,gender,TPMs
0,ERCC4,ENSG00000175595.14,Heart_Atrial_Appendage,20-29,male,"[3.441, 1.759, 1.512, 1.198, 2.493, 1.434, 3.341, 2.627, 0.5621, 1.069, 1.688, 1.198]"
1,ERCC4,ENSG00000175595.14,Heart_Atrial_Appendage,20-29,female,"[2.023, 1.315, 1.463, 1.315, 2.486, 1.069]"
2,ERCC4,ENSG00000175595.14,Heart_Atrial_Appendage,30-39,male,"[1.815, 1.448, 1.968, 0.8425, 1.964, 1.547, 0.8731, 1.448, 0.79, 2.802, 1.009, 1.436]"
3,ERCC4,ENSG00000175595.14,Heart_Atrial_Appendage,30-39,female,"[1.308, 2.359, 3.485, 2.513, 3.574, 3.485, 0.8634, 2.513, 2.16, 2.802]"
4,ERCC4,ENSG00000175595.14,Heart_Atrial_Appendage,40-49,male,"[0.8307, 1.104, 2.747, 2.282, 1.364, 0.5857, 2.894, 1.024, 1.007, 1.262, 1.203, 1.387, 3.957, 1.019, 1.188, 2.188, 2.188, 1.131, 1.024, 1.603, 0.5715, 0.8742, 1.403, 1.731, 2.802, 1.007, 2.188, 2.188, 1.158, 0.9455, 2.228, 1.891, 2.363, 2.331, 2.288, 0.7173, 2.538, 4.34, 2.257, 2.911, 2.257, 2.045, 1.046, 2.459, 0.9897]"
5,ERCC4,ENSG00000175595.14,Heart_Atrial_Appendage,40-49,female,"[0.793, 2.014, 1.349, 1.03, 1.919, 0.793, 2.963, 2.706, 2.911, 0.6872, 1.638, 1.693, 1.228, 0.6563, 1.86, 1.604, 0.5873, 0.9617, 2.363, 1.114, 2.802, 2.714, 1.567, 0.7949, 2.906, 2.556]"
6,ERCC4,ENSG00000175595.14,Heart_Atrial_Appendage,50-59,male,"[0.2759, 2.754, 0.9834, 1.632, 1.869, 0.6566, 1.427, 1.448, 1.65, 0.4169, 1.406, 1.108, 2.806, 2.168, 1.445, 1.359, 1.345, 2.878, 2.418, 1.683, 2.266, 0.9731, 1.29, 1.29, 0.8619, 0.6554, 1.53, 2.236, 1.752, 1.578, 0.5486, 2.009, 1.024, 2.252, 1.928, 0.9459, 1.384, 1.171, 2.806, 2.759, 2.752, 1.314, 2.752, 2.544, 1.98, 1.78, 4.381, 2.711, 2.118, 2.875, 2.858, 2.219, 1.55, 1.855, 1.281, 2.496, 1.184, 0.7798, 0.9142, 1.198, 1.358, 1.024, 1.448, 3.918, 2.149, 0.4641, 1.736, 1.338, 1.517, 1.15, 4.002, 1.184, 1.534, 0.6764, 1.054, 1.359, 0.9942, 0.4726, 2.809, 1.034, 1.498, 0.6832, 2.762, 0.7527, 2.214, 3.72, 1.362, 2.491, 0.6788, 1.667, 2.363, 2.82, 3.515, 1.644, 1.781, 3.467, 2.291, 1.56, 3.08, 1.614, 1.692, 1.758, 1.198, 2.057, 2.257, 0.9227, 3.327, 2.257, 2.066, 1.312, 3.246, 2.337, 2.711, 3.659, 1.475, 3.202, 2.617, 0.4857, 0.8314, 1.494]"
7,ERCC4,ENSG00000175595.14,Heart_Atrial_Appendage,50-59,female,"[1.141, 2.329, 1.128, 3.449, 2.585, 2.04, 1.651, 3.274, 3.021, 0.9259, 2.978, 1.466, 1.858, 1.858, 0.3604, 1.928, 2.513, 0.8944, 0.5094, 1.091, 1.384, 2.602, 1.81, 1.236, 0.4554, 2.793, 4.019, 1.276, 2.541, 1.582, 3.713, 0.9546, 2.364, 2.513, 1.29, 1.29, 2.363, 0.9146, 1.138, 0.6187, 1.078, 2.226, 3.097, 1.695, 0.9398, 2.525, 0.736, 2.168, 1.64, 1.083, 3.122]"
8,ERCC4,ENSG00000175595.14,Heart_Atrial_Appendage,60-69,male,"[2.584, 0.8141, 3.511, 0.9863, 1.61, 0.8898, 1.028, 2.952, 1.085, 2.157, 1.594, 1.717, 0.4725, 1.421, 1.309, 1.068, 1.311, 2.806, 1.483, 0.929, 2.168, 2.127, 1.126, 2.049, 0.88, 1.359, 1.751, 1.111, 1.162, 1.12, 1.237, 1.851, 2.831, 0.7591, 1.655, 0.5397, 0.5737, 2.406, 1.718, 1.6, 1.927, 0.7227, 1.928, 0.9354, 2.641, 1.384, 2.327, 2.806, 2.773, 2.752, 0.9666, 2.194, 1.934, 2.752, 2.676, 4.87, 0.9734, 2.991, 2.711, 0.6801, 1.728, 1.73, 1.864, 1.453, 1.989, 0.6327, 2.203, 2.619, 3.268, 1.24, 1.24, 1.184, 0.5177, 0.4227, 0.538, 1.496, 0.8289, 0.5835, 1.135, 1.322, 1.757, 1.749, 1.298, 1.458, 1.032, 2.552, 0.8099, 1.184, 1.24, 1.24, 1.419, 1.426, 1.643, 0.6982, 1.225, 1.456, 1.474, 1.474, 2.358, 1.754, 1.754, 0.4493, 2.838, 1.053, 1.359, 2.576, 0.9658, 1.389, 1.449, 0.8247, 0.8304, 1.562, 2.209, 2.887, 1.069, 2.177, 2.026, 1.36, 2.911, 0.9191, 1.668, 2.989, 1.754, 1.754, 2.711, 0.9978]"
9,ERCC4,ENSG00000175595.14,Heart_Atrial_Appendage,60-69,female,"[1.146, 3.036, 2.506, 1.042, 0.9857, 3.9, 3.669, 0.793, 1.746, 1.343, 3.064, 2.254, 1.849, 0.793, 1.944, 0.9436, 0.7771, 2.133, 1.165, 1.858, 1.858, 2.911, 2.701, 1.928, 3.485, 2.25, 1.474, 1.474, 0.7987, 1.384, 1.088, 1.456, 1.021, 0.8138, 1.677, 1.367, 2.264, 2.739, 0.6733, 1.8, 4.428, 0.7998, 3.485, 2.68, 1.392, 0.5565, 1.497, 1.441, 3.59, 1.259, 2.438, 3.201, 1.069, 2.168, 1.481, 1.39, 2.171]"
